Time,Var,Value,EPU
W_199921,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02150209,GB
W_199921,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.008477914,MAB
W_199922,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02180342,GOM
W_199922,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.003034526,GB
W_199922,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03191571,MAB
W_199923,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02934678,GOM
W_199923,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02478105,GB
W_199923,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03876698,MAB
W_199924,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02703502,GOM
W_199924,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01112223,GB
W_199924,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02778826,MAB
W_199925,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03981593,GOM
W_199925,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01400562,GB
W_199925,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03174384,MAB
W_199926,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03710506,GOM
W_199926,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03244454,GB
W_199926,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.005118727,MAB
W_199927,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.00555027,GOM
W_199927,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02411914,GB
W_199927,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.004538987,MAB
W_199928,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03189322,GOM
W_199928,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.004046407,GB
W_199928,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.005202948,MAB
W_199929,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.0226837,GOM
W_199929,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01849971,GB
W_199929,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.008572914,MAB
W_199930,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.004806979,GOM
W_199930,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02566418,GB
W_199930,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.003337293,MAB
W_199931,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02563272,GOM
W_199931,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.000166735,GB
W_199931,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.002355617,MAB
W_199932,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.05115858,GOM
W_199932,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.0079697,GB
W_199932,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.00318217,MAB
W_199933,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.06346615,GOM
W_199933,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.001444144,GB
W_199933,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.009695294,MAB
W_199934,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.009173523,GOM
W_199934,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.006062553,GB
W_199934,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.004147475,MAB
W_199935,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.009150914,GOM
W_199935,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.00497264,GB
W_199935,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01519608,MAB
W_199936,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01456002,GOM
W_199936,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.006367066,GB
W_199936,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.000713294,MAB
W_199937,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03082447,GOM
W_199937,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01908578,GB
W_199937,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.001030015,MAB
W_199938,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.0509296,GOM
W_199938,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.0362725,GB
W_199938,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.000264964,MAB
W_199939,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03191326,GOM
W_199939,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01620892,GB
W_199939,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.002225091,MAB
W_199940,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.0230666,GOM
W_199940,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01256383,GB
W_199940,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.002188623,MAB
W_199941,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.04497296,GOM
W_199941,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.008757501,GB
W_199941,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.001825744,MAB
W_199942,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01299012,GOM
W_199942,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.0176644,GB
W_199942,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.007067022,MAB
W_199943,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01346512,GOM
W_199943,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02256661,GB
W_199943,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.009064806,MAB
W_199944,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02730328,GOM
W_199944,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02218162,GB
W_199944,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.009971783,MAB
W_199945,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03546236,GOM
W_199945,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03382669,GB
W_199945,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01380274,MAB
W_199946,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02554216,GOM
W_199946,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.07713042,GB
W_199946,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01421918,MAB
W_199947,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.0149551,GOM
W_199947,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.04646039,GB
W_199947,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.0172221,MAB
W_199948,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.004100785,GOM
W_199948,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03756889,GB
W_199948,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.003368458,MAB
W_199949,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02123563,GOM
W_199949,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02819086,GB
W_199949,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02498539,MAB
W_199950,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01949667,GOM
W_199950,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03550685,GB
W_199950,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01794045,MAB
W_199951,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01129361,GOM
W_199951,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03271085,GB
W_199951,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02256754,MAB
W_199952,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01138791,GOM
W_199952,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01300268,GB
W_199952,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03101873,MAB
W_200001,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.0163462,GOM
W_200001,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01471274,GB
W_200001,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03834017,MAB
W_200002,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.015542,GOM
W_200002,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01673501,GB
W_200002,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.0394519,MAB
W_200003,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01513016,GOM
W_200003,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01783885,GB
W_200003,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02052935,MAB
W_200004,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.0235917,GOM
W_200004,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,NA,GB
W_200004,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.007886735,MAB
W_200005,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01563702,GOM
W_200005,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.009139818,GB
W_200005,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01550152,MAB
W_200006,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01214822,GOM
W_200006,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.009728842,GB
W_200006,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02381206,MAB
W_200007,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01877597,GOM
W_200007,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.00195954,GB
W_200007,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01351912,MAB
W_200008,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01726656,GOM
W_200008,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.00284399,GB
W_200008,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.008546021,MAB
W_200009,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01530221,GOM
W_200009,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02450005,GB
W_200009,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01931771,MAB
W_200010,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.007912144,GOM
W_200010,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.006224461,GB
W_200010,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01899117,MAB
W_200011,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.001018315,GOM
W_200011,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01044306,GB
W_200011,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02175122,MAB
W_200012,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.00737418,GOM
W_200012,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02067782,GB
W_200012,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01593099,MAB
W_200013,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.0121845,GOM
W_200013,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.000759012,GB
W_200013,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.0102518,MAB
W_200014,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03128535,GOM
W_200014,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02040516,GB
W_200014,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.005601859,MAB
W_200015,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.001270696,GOM
W_200015,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.000358223,GB
W_200015,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01157138,MAB
W_200016,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01831337,GOM
W_200016,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01874048,GB
W_200016,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.003891397,MAB
W_200017,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.06455785,GOM
W_200017,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.05605848,GB
W_200017,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02240716,MAB
W_200018,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02580676,GOM
W_200018,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01335834,GB
W_200018,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02574363,MAB
W_200019,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01158481,GOM
W_200019,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01777791,GB
W_200019,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.00830539,MAB
W_200020,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03579765,GOM
W_200020,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01352954,GB
W_200020,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02169733,MAB
W_200021,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.04457729,GOM
W_200021,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.008875014,GB
W_200021,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03955637,MAB
W_200022,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03545809,GOM
W_200022,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01391821,GB
W_200022,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.04600289,MAB
W_200023,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02992083,GOM
W_200023,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01584143,GB
W_200023,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.05878184,MAB
W_200024,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.0240843,GOM
W_200024,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.009511042,GB
W_200024,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01755227,MAB
W_200025,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.009948526,GOM
W_200025,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01725528,GB
W_200025,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.0134765,MAB
W_200026,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.004528888,GOM
W_200026,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.005445684,GB
W_200026,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.005965401,MAB
W_200027,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.009998456,GOM
W_200027,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02909471,GB
W_200027,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.006971375,MAB
W_200028,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.000731658,GOM
W_200028,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.0505243,GB
W_200028,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.009657035,MAB
W_200029,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.001861691,GOM
W_200029,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.04888579,GB
W_200029,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.00185355,MAB
W_200030,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01096397,GOM
W_200030,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.09344624,GB
W_200030,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.008077671,MAB
W_200031,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.07532409,GOM
W_200031,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.04910998,GB
W_200031,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-3.97E-05,MAB
W_200032,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01370946,GOM
W_200032,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03776479,GB
W_200032,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.002373039,MAB
W_200033,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.00188949,GOM
W_200033,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.04005143,GB
W_200033,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.00717851,MAB
W_200034,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.004791006,GOM
W_200034,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03374714,GB
W_200034,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.003236338,MAB
W_200035,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.003266895,GOM
W_200035,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.008389363,GB
W_200035,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.007014842,MAB
W_200036,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.0184485,GOM
W_200036,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01742665,GB
W_200036,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.002798153,MAB
W_200037,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01703824,GOM
W_200037,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02359892,GB
W_200037,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.006111603,MAB
W_200038,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.00053323,GOM
W_200038,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.008414119,GB
W_200038,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.001856525,MAB
W_200039,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.0228392,GOM
W_200039,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.008411738,GB
W_200039,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.007129591,MAB
W_200040,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.0197909,GOM
W_200040,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01813505,GB
W_200040,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.003705958,MAB
W_200041,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02253791,GOM
W_200041,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.04103168,GB
W_200041,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.005019897,MAB
W_200042,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03742139,GOM
W_200042,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03305355,GB
W_200042,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.000205335,MAB
W_200043,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03149029,GOM
W_200043,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02903374,GB
W_200043,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.004370168,MAB
W_200044,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.003160994,GOM
W_200044,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.004771572,GB
W_200044,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.003074403,MAB
W_200045,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01891125,GOM
W_200045,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.001942097,GB
W_200045,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01237097,MAB
W_200046,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.06948257,GOM
W_200046,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03299291,GB
W_200046,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02407246,MAB
W_200047,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03415233,GOM
W_200047,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03237219,GB
W_200047,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01600247,MAB
W_200048,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.005427084,GOM
W_200048,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02019751,GB
W_200048,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01401003,MAB
W_200049,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01543348,GOM
W_200049,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.007305988,GB
W_200049,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.05227474,MAB
W_200050,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.000947704,GOM
W_200050,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.007713563,GB
W_200050,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.04359564,MAB
W_200051,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02007618,GOM
W_200051,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.06811564,GB
W_200051,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03233771,MAB
W_200052,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.00975912,GOM
W_200052,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01364965,GB
W_200052,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.006277133,MAB
W_200101,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03598419,GOM
W_200101,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01229229,GB
W_200101,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02843995,MAB
W_200102,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01345613,GOM
W_200102,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01643137,GB
W_200102,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03676857,MAB
W_200103,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02331564,GOM
W_200103,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.03162398,GB
W_200103,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.04830734,MAB
W_200104,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01138234,GOM
W_200104,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02060318,GB
W_200104,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01992849,MAB
W_200105,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.009188625,GOM
W_200105,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.001931292,GB
W_200105,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02941798,MAB
W_200106,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.001324983,GOM
W_200106,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01688834,GB
W_200106,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02983297,MAB
W_200107,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.001986564,GOM
W_200107,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01018754,GB
W_200107,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01056588,MAB
W_200108,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.002426856,GOM
W_200108,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02551107,GB
W_200108,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.0244318,MAB
W_200109,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.001725137,GOM
W_200109,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02262617,GB
W_200109,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03226703,MAB
W_200110,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.002934969,GOM
W_200110,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01889957,GB
W_200110,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03251901,MAB
W_200111,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.00649786,GOM
W_200111,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.009053951,GB
W_200111,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01698846,MAB
W_200112,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01546493,GOM
W_200112,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.00440029,GB
W_200112,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.03173027,MAB
W_200113,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01011964,GOM
W_200113,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.00821536,GB
W_200113,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.02712421,MAB
W_200114,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01431236,GOM
W_200114,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.02237225,GB
W_200114,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01271272,MAB
W_200115,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.01000057,GOM
W_200115,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,0.01731729,GB
W_200115,WEEKLY_PSC_FNANO_DIFFERENCE_ANOMALY,-0.05890809,MAB
