"","Time","Var","Value","EPU","Units"
"18440","W_202039","WEEKLY_PSC_FPICO_MEDIAN",0.1804132,"GB",NA
"18441","W_202039","WEEKLY_PSC_FPICO_MEDIAN",0.2302578,"MAB",NA
"18442","W_202040","WEEKLY_PSC_FPICO_MEDIAN",0.1948103,"GOM",NA
"18443","W_202040","WEEKLY_PSC_FPICO_MEDIAN",0.1742231,"GB",NA
"18444","W_202040","WEEKLY_PSC_FPICO_MEDIAN",0.233816,"MAB",NA
"18445","W_202041","WEEKLY_PSC_FPICO_MEDIAN",0.1871828,"GOM",NA
"18446","W_202041","WEEKLY_PSC_FPICO_MEDIAN",0.1727927,"GB",NA
"18447","W_202041","WEEKLY_PSC_FPICO_MEDIAN",0.2247651,"MAB",NA
"18448","W_202042","WEEKLY_PSC_FPICO_MEDIAN",0.150416,"GOM",NA
"18449","W_202042","WEEKLY_PSC_FPICO_MEDIAN",0.1555964,"GB",NA
"18450","W_202042","WEEKLY_PSC_FPICO_MEDIAN",0.2047812,"MAB",NA
"18451","W_202043","WEEKLY_PSC_FPICO_MEDIAN",0.1761118,"GOM",NA
"18452","W_202043","WEEKLY_PSC_FPICO_MEDIAN",0.1602571,"GB",NA
"18453","W_202043","WEEKLY_PSC_FPICO_MEDIAN",0.2163231,"MAB",NA
"18454","W_202044","WEEKLY_PSC_FPICO_MEDIAN",0.1951865,"GOM",NA
"18455","W_202044","WEEKLY_PSC_FPICO_MEDIAN",0.1634906,"GB",NA
"18456","W_202044","WEEKLY_PSC_FPICO_MEDIAN",0.1933453,"MAB",NA
"18457","W_202045","WEEKLY_PSC_FPICO_MEDIAN",0.1546198,"GOM",NA
"18458","W_202045","WEEKLY_PSC_FPICO_MEDIAN",0.1550913,"GB",NA
"18459","W_202045","WEEKLY_PSC_FPICO_MEDIAN",0.184465,"MAB",NA
"18460","W_202046","WEEKLY_PSC_FPICO_MEDIAN",0.1315242,"GOM",NA
"18461","W_202046","WEEKLY_PSC_FPICO_MEDIAN",0.1458574,"GB",NA
"18462","W_202046","WEEKLY_PSC_FPICO_MEDIAN",0.1936691,"MAB",NA
"18463","W_202047","WEEKLY_PSC_FPICO_MEDIAN",0.1407768,"GOM",NA
"18464","W_202047","WEEKLY_PSC_FPICO_MEDIAN",0.1524539,"GB",NA
"18465","W_202047","WEEKLY_PSC_FPICO_MEDIAN",0.1786715,"MAB",NA
"18466","W_202048","WEEKLY_PSC_FPICO_MEDIAN",0.1164429,"GOM",NA
"18467","W_202048","WEEKLY_PSC_FPICO_MEDIAN",0.1311432,"GB",NA
"18468","W_202048","WEEKLY_PSC_FPICO_MEDIAN",0.1591154,"MAB",NA
"18469","W_202049","WEEKLY_PSC_FPICO_MEDIAN",0.1260521,"GOM",NA
"18470","W_202049","WEEKLY_PSC_FPICO_MEDIAN",0.1370377,"GB",NA
"18471","W_202049","WEEKLY_PSC_FPICO_MEDIAN",0.1472698,"MAB",NA
"18472","W_202050","WEEKLY_PSC_FPICO_MEDIAN",0.1205879,"GOM",NA
"18473","W_202050","WEEKLY_PSC_FPICO_MEDIAN",0.1162068,"GB",NA
"18474","W_202050","WEEKLY_PSC_FPICO_MEDIAN",0.1595206,"MAB",NA
"18475","W_202051","WEEKLY_PSC_FPICO_MEDIAN",0.1383798,"GOM",NA
"18476","W_202051","WEEKLY_PSC_FPICO_MEDIAN",0.163812,"GB",NA
"18477","W_202051","WEEKLY_PSC_FPICO_MEDIAN",0.1178884,"MAB",NA
"18478","W_202052","WEEKLY_PSC_FPICO_MEDIAN",0.1544761,"GOM",NA
"18479","W_202052","WEEKLY_PSC_FPICO_MEDIAN",0.1605744,"GB",NA
"18480","W_202052","WEEKLY_PSC_FPICO_MEDIAN",0.1531596,"MAB",NA
"18481","W_202101","WEEKLY_PSC_FPICO_MEDIAN",0.1570179,"GOM",NA
"18482","W_202101","WEEKLY_PSC_FPICO_MEDIAN",0.1593767,"GB",NA
"18483","W_202101","WEEKLY_PSC_FPICO_MEDIAN",0.1304619,"MAB",NA
"18484","W_202102","WEEKLY_PSC_FPICO_MEDIAN",0.1386193,"GOM",NA
"18485","W_202102","WEEKLY_PSC_FPICO_MEDIAN",0.1736689,"GB",NA
"18486","W_202102","WEEKLY_PSC_FPICO_MEDIAN",0.145739,"MAB",NA
"18487","W_202103","WEEKLY_PSC_FPICO_MEDIAN",0.143699,"GOM",NA
"18488","W_202103","WEEKLY_PSC_FPICO_MEDIAN",0.1460623,"GB",NA
"18489","W_202103","WEEKLY_PSC_FPICO_MEDIAN",0.1118293,"MAB",NA
"18490","W_202104","WEEKLY_PSC_FPICO_MEDIAN",0.1412807,"GOM",NA
"18491","W_202104","WEEKLY_PSC_FPICO_MEDIAN",0.1368731,"GB",NA
"18492","W_202104","WEEKLY_PSC_FPICO_MEDIAN",0.1117904,"MAB",NA
"18493","W_202105","WEEKLY_PSC_FPICO_MEDIAN",0.1367159,"GOM",NA
"18494","W_202105","WEEKLY_PSC_FPICO_MEDIAN",0.1735985,"GB",NA
"18495","W_202105","WEEKLY_PSC_FPICO_MEDIAN",0.09008431,"MAB",NA
"18496","W_202106","WEEKLY_PSC_FPICO_MEDIAN",0.1610931,"GOM",NA
"18497","W_202106","WEEKLY_PSC_FPICO_MEDIAN",0.1498812,"GB",NA
"18498","W_202106","WEEKLY_PSC_FPICO_MEDIAN",0.125494,"MAB",NA
"18499","W_202107","WEEKLY_PSC_FPICO_MEDIAN",0.1668357,"GOM",NA
"18500","W_202107","WEEKLY_PSC_FPICO_MEDIAN",0.1231699,"GB",NA
"18501","W_202107","WEEKLY_PSC_FPICO_MEDIAN",0.1244344,"MAB",NA
"18502","W_202108","WEEKLY_PSC_FPICO_MEDIAN",0.1664034,"GOM",NA
"18503","W_202108","WEEKLY_PSC_FPICO_MEDIAN",0.1455078,"GB",NA
"18504","W_202108","WEEKLY_PSC_FPICO_MEDIAN",0.1422451,"MAB",NA
"18505","W_202109","WEEKLY_PSC_FPICO_MEDIAN",0.1689374,"GOM",NA
"18506","W_202109","WEEKLY_PSC_FPICO_MEDIAN",0.1176259,"GB",NA
"18507","W_202109","WEEKLY_PSC_FPICO_MEDIAN",0.1384988,"MAB",NA
"18508","W_202110","WEEKLY_PSC_FPICO_MEDIAN",0.1712364,"GOM",NA
"18509","W_202110","WEEKLY_PSC_FPICO_MEDIAN",0.1343659,"GB",NA
"18510","W_202110","WEEKLY_PSC_FPICO_MEDIAN",0.1370647,"MAB",NA
"18511","W_202111","WEEKLY_PSC_FPICO_MEDIAN",0.1582547,"GOM",NA
"18512","W_202111","WEEKLY_PSC_FPICO_MEDIAN",0.143461,"GB",NA
"18513","W_202111","WEEKLY_PSC_FPICO_MEDIAN",0.1315651,"MAB",NA
"18514","W_202112","WEEKLY_PSC_FPICO_MEDIAN",0.1595571,"GOM",NA
"18515","W_202112","WEEKLY_PSC_FPICO_MEDIAN",0.1454028,"GB",NA
"18516","W_202112","WEEKLY_PSC_FPICO_MEDIAN",0.1453128,"MAB",NA
"18517","W_202113","WEEKLY_PSC_FPICO_MEDIAN",0.142421,"GOM",NA
"18518","W_202113","WEEKLY_PSC_FPICO_MEDIAN",0.1278555,"GB",NA
"18519","W_202113","WEEKLY_PSC_FPICO_MEDIAN",0.1491865,"MAB",NA
"18520","W_202114","WEEKLY_PSC_FPICO_MEDIAN",0.137571,"GOM",NA
"18521","W_202114","WEEKLY_PSC_FPICO_MEDIAN",0.1319049,"GB",NA
"18522","W_202114","WEEKLY_PSC_FPICO_MEDIAN",0.1565587,"MAB",NA
"18523","W_202115","WEEKLY_PSC_FPICO_MEDIAN",0.1616604,"GOM",NA
"18524","W_202115","WEEKLY_PSC_FPICO_MEDIAN",0.1502472,"GB",NA
"18525","W_202115","WEEKLY_PSC_FPICO_MEDIAN",0.174612,"MAB",NA
"18526","W_202116","WEEKLY_PSC_FPICO_MEDIAN",0.1812508,"GOM",NA
"18527","W_202116","WEEKLY_PSC_FPICO_MEDIAN",0.1795174,"GB",NA
"18528","W_202116","WEEKLY_PSC_FPICO_MEDIAN",0.1951695,"MAB",NA
"18529","W_202117","WEEKLY_PSC_FPICO_MEDIAN",0.1771828,"GOM",NA
"18530","W_202117","WEEKLY_PSC_FPICO_MEDIAN",0.1767574,"GB",NA
"18531","W_202117","WEEKLY_PSC_FPICO_MEDIAN",0.1978404,"MAB",NA
"18532","W_202118","WEEKLY_PSC_FPICO_MEDIAN",0.1635502,"GOM",NA
"18533","W_202118","WEEKLY_PSC_FPICO_MEDIAN",0.1644148,"GB",NA
"18534","W_202118","WEEKLY_PSC_FPICO_MEDIAN",0.2062104,"MAB",NA
"18535","W_202119","WEEKLY_PSC_FPICO_MEDIAN",0.1981362,"GOM",NA
"18536","W_202119","WEEKLY_PSC_FPICO_MEDIAN",0.1664512,"GB",NA
"18537","W_202119","WEEKLY_PSC_FPICO_MEDIAN",0.2219453,"MAB",NA
"18538","W_202120","WEEKLY_PSC_FPICO_MEDIAN",0.2349012,"GOM",NA
"18539","W_202120","WEEKLY_PSC_FPICO_MEDIAN",0.1887785,"GB",NA
"18540","W_202120","WEEKLY_PSC_FPICO_MEDIAN",0.2216435,"MAB",NA
"18541","W_202121","WEEKLY_PSC_FPICO_MEDIAN",0.2300954,"GOM",NA
"18542","W_202121","WEEKLY_PSC_FPICO_MEDIAN",0.1969488,"GB",NA
"18543","W_202121","WEEKLY_PSC_FPICO_MEDIAN",0.2190202,"MAB",NA
"18544","W_202122","WEEKLY_PSC_FPICO_MEDIAN",0.204681,"GOM",NA
"18545","W_202122","WEEKLY_PSC_FPICO_MEDIAN",0.1882001,"GB",NA
"18546","W_202122","WEEKLY_PSC_FPICO_MEDIAN",0.2148237,"MAB",NA
"18547","W_202123","WEEKLY_PSC_FPICO_MEDIAN",0.2092716,"GOM",NA
"18548","W_202123","WEEKLY_PSC_FPICO_MEDIAN",0.1952413,"GB",NA
"18549","W_202123","WEEKLY_PSC_FPICO_MEDIAN",0.2148125,"MAB",NA
"18550","W_202124","WEEKLY_PSC_FPICO_MEDIAN",0.2050887,"GOM",NA
"18551","W_202124","WEEKLY_PSC_FPICO_MEDIAN",0.1979906,"GB",NA
"18552","W_202124","WEEKLY_PSC_FPICO_MEDIAN",0.2303734,"MAB",NA
"18553","W_202125","WEEKLY_PSC_FPICO_MEDIAN",0.208039,"GOM",NA
"18554","W_202125","WEEKLY_PSC_FPICO_MEDIAN",0.1968175,"GB",NA
"18555","W_202125","WEEKLY_PSC_FPICO_MEDIAN",0.2435582,"MAB",NA
"18556","W_202126","WEEKLY_PSC_FPICO_MEDIAN",0.2091072,"GOM",NA
"18557","W_202126","WEEKLY_PSC_FPICO_MEDIAN",0.194346,"GB",NA
"18558","W_202126","WEEKLY_PSC_FPICO_MEDIAN",0.2795198,"MAB",NA
"18559","W_202127","WEEKLY_PSC_FPICO_MEDIAN",0.2034095,"GOM",NA
"18560","W_202127","WEEKLY_PSC_FPICO_MEDIAN",0.1927598,"GB",NA
"18561","W_202127","WEEKLY_PSC_FPICO_MEDIAN",0.2632916,"MAB",NA
"18562","W_202128","WEEKLY_PSC_FPICO_MEDIAN",0.1972114,"GOM",NA
"18563","W_202128","WEEKLY_PSC_FPICO_MEDIAN",0.211361,"GB",NA
"18564","W_202128","WEEKLY_PSC_FPICO_MEDIAN",0.2641635,"MAB",NA
"18565","W_202129","WEEKLY_PSC_FPICO_MEDIAN",0.2058367,"GOM",NA
"18566","W_202129","WEEKLY_PSC_FPICO_MEDIAN",0.2070264,"GB",NA
"18567","W_202129","WEEKLY_PSC_FPICO_MEDIAN",0.2872835,"MAB",NA
"18568","W_202130","WEEKLY_PSC_FPICO_MEDIAN",0.2091746,"GOM",NA
"18569","W_202130","WEEKLY_PSC_FPICO_MEDIAN",0.207184,"GB",NA
"18570","W_202130","WEEKLY_PSC_FPICO_MEDIAN",0.3029052,"MAB",NA
"18571","W_202131","WEEKLY_PSC_FPICO_MEDIAN",0.2126052,"GOM",NA
"18572","W_202131","WEEKLY_PSC_FPICO_MEDIAN",0.208956,"GB",NA
"18573","W_202131","WEEKLY_PSC_FPICO_MEDIAN",0.2885796,"MAB",NA
"18574","W_202132","WEEKLY_PSC_FPICO_MEDIAN",0.2245551,"GOM",NA
"18575","W_202132","WEEKLY_PSC_FPICO_MEDIAN",0.2251873,"GB",NA
"18576","W_202132","WEEKLY_PSC_FPICO_MEDIAN",0.2980852,"MAB",NA
"18577","W_202133","WEEKLY_PSC_FPICO_MEDIAN",0.2455722,"GOM",NA
"18578","W_202133","WEEKLY_PSC_FPICO_MEDIAN",0.2272556,"GB",NA
"18579","W_202133","WEEKLY_PSC_FPICO_MEDIAN",0.3017971,"MAB",NA
"18580","W_202134","WEEKLY_PSC_FPICO_MEDIAN",0.2472023,"GOM",NA
"18581","W_202134","WEEKLY_PSC_FPICO_MEDIAN",0.2098121,"GB",NA
"18582","W_202134","WEEKLY_PSC_FPICO_MEDIAN",0.2820961,"MAB",NA
"18583","W_202135","WEEKLY_PSC_FPICO_MEDIAN",0.2482001,"GOM",NA
"18584","W_202135","WEEKLY_PSC_FPICO_MEDIAN",0.2016794,"GB",NA
"18585","W_202135","WEEKLY_PSC_FPICO_MEDIAN",0.2792665,"MAB",NA
"18586","W_202136","WEEKLY_PSC_FPICO_MEDIAN",0.2143988,"GOM",NA
"18587","W_202136","WEEKLY_PSC_FPICO_MEDIAN",0.2008119,"GB",NA
"18588","W_202136","WEEKLY_PSC_FPICO_MEDIAN",0.285836,"MAB",NA
"18589","W_202137","WEEKLY_PSC_FPICO_MEDIAN",0.2066441,"GOM",NA
"18590","W_202137","WEEKLY_PSC_FPICO_MEDIAN",0.1945831,"GB",NA
"18591","W_202137","WEEKLY_PSC_FPICO_MEDIAN",0.2815441,"MAB",NA
"18592","W_202138","WEEKLY_PSC_FPICO_MEDIAN",0.1965058,"GOM",NA
"18593","W_202138","WEEKLY_PSC_FPICO_MEDIAN",0.1845887,"GB",NA
"18594","W_202138","WEEKLY_PSC_FPICO_MEDIAN",0.2843167,"MAB",NA
"18595","W_202139","WEEKLY_PSC_FPICO_MEDIAN",0.1907867,"GOM",NA
"18596","W_202139","WEEKLY_PSC_FPICO_MEDIAN",0.1781607,"GB",NA
"18597","W_202139","WEEKLY_PSC_FPICO_MEDIAN",0.2826466,"MAB",NA
"18598","W_202140","WEEKLY_PSC_FPICO_MEDIAN",0.1665238,"GOM",NA
"18599","W_202140","WEEKLY_PSC_FPICO_MEDIAN",0.1723655,"GB",NA
"18600","W_202140","WEEKLY_PSC_FPICO_MEDIAN",0.2681641,"MAB",NA
"18601","W_202141","WEEKLY_PSC_FPICO_MEDIAN",0.1565777,"GOM",NA
"18602","W_202141","WEEKLY_PSC_FPICO_MEDIAN",0.1566811,"GB",NA
"18603","W_202141","WEEKLY_PSC_FPICO_MEDIAN",0.2449138,"MAB",NA
"18604","W_202142","WEEKLY_PSC_FPICO_MEDIAN",0.1434575,"GOM",NA
"18605","W_202142","WEEKLY_PSC_FPICO_MEDIAN",0.1471836,"GB",NA
"18606","W_202142","WEEKLY_PSC_FPICO_MEDIAN",0.2052855,"MAB",NA
"18607","W_202143","WEEKLY_PSC_FPICO_MEDIAN",0.1398179,"GOM",NA
"18608","W_202143","WEEKLY_PSC_FPICO_MEDIAN",0.1410117,"GB",NA
"18609","W_202143","WEEKLY_PSC_FPICO_MEDIAN",0.1980356,"MAB",NA
"18610","W_202144","WEEKLY_PSC_FPICO_MEDIAN",0.1522727,"GOM",NA
"18611","W_202144","WEEKLY_PSC_FPICO_MEDIAN",0.1428353,"GB",NA
"18612","W_202144","WEEKLY_PSC_FPICO_MEDIAN",0.1733806,"MAB",NA
"18613","W_202145","WEEKLY_PSC_FPICO_MEDIAN",0.1306978,"GOM",NA
"18614","W_202145","WEEKLY_PSC_FPICO_MEDIAN",0.1168803,"GB",NA
"18615","W_202145","WEEKLY_PSC_FPICO_MEDIAN",0.1578696,"MAB",NA
"18616","W_202146","WEEKLY_PSC_FPICO_MEDIAN",0.16236,"GOM",NA
"18617","W_202146","WEEKLY_PSC_FPICO_MEDIAN",0.09231557,"GB",NA
"18618","W_202146","WEEKLY_PSC_FPICO_MEDIAN",0.1551021,"MAB",NA
"18619","W_202147","WEEKLY_PSC_FPICO_MEDIAN",0.1605587,"GOM",NA
"18620","W_202147","WEEKLY_PSC_FPICO_MEDIAN",0.118143,"GB",NA
"18621","W_202147","WEEKLY_PSC_FPICO_MEDIAN",0.1510112,"MAB",NA
"18622","W_202148","WEEKLY_PSC_FPICO_MEDIAN",0.1411609,"GOM",NA
"18623","W_202148","WEEKLY_PSC_FPICO_MEDIAN",0.08413309,"GB",NA
"18624","W_202148","WEEKLY_PSC_FPICO_MEDIAN",0.156024,"MAB",NA
"18625","W_202149","WEEKLY_PSC_FPICO_MEDIAN",0.1510673,"GOM",NA
"18626","W_202149","WEEKLY_PSC_FPICO_MEDIAN",0.1071533,"GB",NA
"18627","W_202149","WEEKLY_PSC_FPICO_MEDIAN",0.1472336,"MAB",NA
"18628","W_202150","WEEKLY_PSC_FPICO_MEDIAN",0.1612262,"GOM",NA
"18629","W_202150","WEEKLY_PSC_FPICO_MEDIAN",0.1286637,"GB",NA
"18630","W_202150","WEEKLY_PSC_FPICO_MEDIAN",0.1507743,"MAB",NA
"18631","W_202151","WEEKLY_PSC_FPICO_MEDIAN",0.1838159,"GOM",NA
"18632","W_202151","WEEKLY_PSC_FPICO_MEDIAN",0.1247456,"GB",NA
"18633","W_202151","WEEKLY_PSC_FPICO_MEDIAN",0.1476789,"MAB",NA
"18634","W_202152","WEEKLY_PSC_FPICO_MEDIAN",0.1308246,"GOM",NA
"18635","W_202152","WEEKLY_PSC_FPICO_MEDIAN",0.2172349,"GB",NA
"18636","W_202152","WEEKLY_PSC_FPICO_MEDIAN",0.1741584,"MAB",NA
"18637","W_202201","WEEKLY_PSC_FPICO_MEDIAN",0.1493465,"GOM",NA
"18638","W_202201","WEEKLY_PSC_FPICO_MEDIAN",0.1467322,"GB",NA
"18639","W_202201","WEEKLY_PSC_FPICO_MEDIAN",0.1433496,"MAB",NA
"18640","W_202202","WEEKLY_PSC_FPICO_MEDIAN",0.1213887,"GOM",NA
"18641","W_202202","WEEKLY_PSC_FPICO_MEDIAN",0.1668894,"GB",NA
"18642","W_202202","WEEKLY_PSC_FPICO_MEDIAN",0.1660869,"MAB",NA
"18643","W_202203","WEEKLY_PSC_FPICO_MEDIAN",0.1499288,"GOM",NA
"18644","W_202203","WEEKLY_PSC_FPICO_MEDIAN",0.1556266,"GB",NA
"18645","W_202203","WEEKLY_PSC_FPICO_MEDIAN",0.09846068,"MAB",NA
"18646","W_202204","WEEKLY_PSC_FPICO_MEDIAN",0.1323215,"GOM",NA
"18647","W_202204","WEEKLY_PSC_FPICO_MEDIAN",0.1048794,"GB",NA
"18648","W_202204","WEEKLY_PSC_FPICO_MEDIAN",0.1238126,"MAB",NA
"18649","W_202205","WEEKLY_PSC_FPICO_MEDIAN",0.1256697,"GOM",NA
"18650","W_202205","WEEKLY_PSC_FPICO_MEDIAN",0.1141634,"GB",NA
"18651","W_202205","WEEKLY_PSC_FPICO_MEDIAN",0.1194111,"MAB",NA
"18652","W_202206","WEEKLY_PSC_FPICO_MEDIAN",0.1554877,"GOM",NA
"18653","W_202206","WEEKLY_PSC_FPICO_MEDIAN",0.1391942,"GB",NA
"18654","W_202206","WEEKLY_PSC_FPICO_MEDIAN",0.1671405,"MAB",NA
"18655","W_202207","WEEKLY_PSC_FPICO_MEDIAN",0.1606487,"GOM",NA
"18656","W_202207","WEEKLY_PSC_FPICO_MEDIAN",0.1357642,"GB",NA
"18657","W_202207","WEEKLY_PSC_FPICO_MEDIAN",0.152039,"MAB",NA
"18658","W_202208","WEEKLY_PSC_FPICO_MEDIAN",0.1316926,"GOM",NA
"18659","W_202208","WEEKLY_PSC_FPICO_MEDIAN",0.1507855,"GB",NA
"18660","W_202208","WEEKLY_PSC_FPICO_MEDIAN",0.1506961,"MAB",NA
"18661","W_202209","WEEKLY_PSC_FPICO_MEDIAN",0.1257887,"GOM",NA
"18662","W_202209","WEEKLY_PSC_FPICO_MEDIAN",0.1579034,"GB",NA
"18663","W_202209","WEEKLY_PSC_FPICO_MEDIAN",0.1480729,"MAB",NA
"18664","W_202210","WEEKLY_PSC_FPICO_MEDIAN",0.1519427,"GOM",NA
"18665","W_202210","WEEKLY_PSC_FPICO_MEDIAN",0.1593485,"GB",NA
"18666","W_202210","WEEKLY_PSC_FPICO_MEDIAN",0.1418003,"MAB",NA
"18667","W_202211","WEEKLY_PSC_FPICO_MEDIAN",0.1751756,"GOM",NA
"18668","W_202211","WEEKLY_PSC_FPICO_MEDIAN",0.1660248,"GB",NA
"18669","W_202211","WEEKLY_PSC_FPICO_MEDIAN",0.1507239,"MAB",NA
"18670","W_202212","WEEKLY_PSC_FPICO_MEDIAN",0.174251,"GOM",NA
"18671","W_202212","WEEKLY_PSC_FPICO_MEDIAN",0.1478129,"GB",NA
"18672","W_202212","WEEKLY_PSC_FPICO_MEDIAN",0.155854,"MAB",NA
"18673","W_202213","WEEKLY_PSC_FPICO_MEDIAN",0.1779266,"GOM",NA
"18674","W_202213","WEEKLY_PSC_FPICO_MEDIAN",0.1622877,"GB",NA
"18675","W_202213","WEEKLY_PSC_FPICO_MEDIAN",0.1580367,"MAB",NA
"18676","W_202214","WEEKLY_PSC_FPICO_MEDIAN",0.1644695,"GOM",NA
"18677","W_202214","WEEKLY_PSC_FPICO_MEDIAN",0.1484069,"GB",NA
"18678","W_202214","WEEKLY_PSC_FPICO_MEDIAN",0.1501436,"MAB",NA
"18679","W_202215","WEEKLY_PSC_FPICO_MEDIAN",0.1346339,"GOM",NA
"18680","W_202215","WEEKLY_PSC_FPICO_MEDIAN",0.1638459,"GB",NA
"18681","W_202215","WEEKLY_PSC_FPICO_MEDIAN",0.163374,"MAB",NA
"18682","W_202216","WEEKLY_PSC_FPICO_MEDIAN",0.1370847,"GOM",NA
"18683","W_202216","WEEKLY_PSC_FPICO_MEDIAN",0.168284,"GB",NA
"18684","W_202216","WEEKLY_PSC_FPICO_MEDIAN",0.1712145,"MAB",NA
"18685","W_202217","WEEKLY_PSC_FPICO_MEDIAN",0.1458835,"GOM",NA
"18686","W_202217","WEEKLY_PSC_FPICO_MEDIAN",0.1573744,"GB",NA
"18687","W_202217","WEEKLY_PSC_FPICO_MEDIAN",0.1806875,"MAB",NA
"18688","W_202218","WEEKLY_PSC_FPICO_MEDIAN",0.171677,"GOM",NA
"18689","W_202218","WEEKLY_PSC_FPICO_MEDIAN",0.1559055,"GB",NA
"18690","W_202218","WEEKLY_PSC_FPICO_MEDIAN",0.186081,"MAB",NA
"18691","W_202219","WEEKLY_PSC_FPICO_MEDIAN",0.1565327,"GOM",NA
"18692","W_202219","WEEKLY_PSC_FPICO_MEDIAN",0.1932776,"GB",NA
"18693","W_202219","WEEKLY_PSC_FPICO_MEDIAN",0.1702722,"MAB",NA
"18694","W_202220","WEEKLY_PSC_FPICO_MEDIAN",0.1352391,"GOM",NA
"18695","W_202220","WEEKLY_PSC_FPICO_MEDIAN",0.1523267,"GB",NA
"18696","W_202220","WEEKLY_PSC_FPICO_MEDIAN",0.1841841,"MAB",NA
"18697","W_202221","WEEKLY_PSC_FPICO_MEDIAN",0.1954804,"GOM",NA
"18698","W_202221","WEEKLY_PSC_FPICO_MEDIAN",0.1805957,"GB",NA
"18699","W_202221","WEEKLY_PSC_FPICO_MEDIAN",0.1968416,"MAB",NA
"18700","W_202222","WEEKLY_PSC_FPICO_MEDIAN",0.2060617,"GOM",NA
"18701","W_202222","WEEKLY_PSC_FPICO_MEDIAN",0.1862738,"GB",NA
"18702","W_202222","WEEKLY_PSC_FPICO_MEDIAN",0.2107637,"MAB",NA
"18703","W_202223","WEEKLY_PSC_FPICO_MEDIAN",0.2020565,"GOM",NA
"18704","W_202223","WEEKLY_PSC_FPICO_MEDIAN",0.1974895,"GB",NA
"18705","W_202223","WEEKLY_PSC_FPICO_MEDIAN",0.2117327,"MAB",NA
"18706","W_202224","WEEKLY_PSC_FPICO_MEDIAN",0.204265,"GOM",NA
"18707","W_202224","WEEKLY_PSC_FPICO_MEDIAN",0.1920572,"GB",NA
"18708","W_202224","WEEKLY_PSC_FPICO_MEDIAN",0.2037933,"MAB",NA
"18709","W_202225","WEEKLY_PSC_FPICO_MEDIAN",0.2010013,"GOM",NA
"18710","W_202225","WEEKLY_PSC_FPICO_MEDIAN",0.1796872,"GB",NA
"18711","W_202225","WEEKLY_PSC_FPICO_MEDIAN",0.1973265,"MAB",NA
"18712","W_202226","WEEKLY_PSC_FPICO_MEDIAN",0.2099804,"GOM",NA
"18713","W_202226","WEEKLY_PSC_FPICO_MEDIAN",0.1857062,"GB",NA
"18714","W_202226","WEEKLY_PSC_FPICO_MEDIAN",0.2110778,"MAB",NA
"18715","W_202227","WEEKLY_PSC_FPICO_MEDIAN",0.2119499,"GOM",NA
"18716","W_202227","WEEKLY_PSC_FPICO_MEDIAN",0.1845334,"GB",NA
"18717","W_202227","WEEKLY_PSC_FPICO_MEDIAN",0.2136733,"MAB",NA
"18718","W_202228","WEEKLY_PSC_FPICO_MEDIAN",0.2169766,"GOM",NA
"18719","W_202228","WEEKLY_PSC_FPICO_MEDIAN",0.1953985,"GB",NA
"18720","W_202228","WEEKLY_PSC_FPICO_MEDIAN",0.2450856,"MAB",NA
"18721","W_202229","WEEKLY_PSC_FPICO_MEDIAN",0.214276,"GOM",NA
"18722","W_202229","WEEKLY_PSC_FPICO_MEDIAN",0.1855569,"GB",NA
"18723","W_202229","WEEKLY_PSC_FPICO_MEDIAN",0.2454174,"MAB",NA
"18724","W_202230","WEEKLY_PSC_FPICO_MEDIAN",0.2059245,"GOM",NA
"18725","W_202230","WEEKLY_PSC_FPICO_MEDIAN",0.2033181,"GB",NA
"18726","W_202230","WEEKLY_PSC_FPICO_MEDIAN",0.2435093,"MAB",NA
"18727","W_202231","WEEKLY_PSC_FPICO_MEDIAN",0.2064867,"GOM",NA
"18728","W_202231","WEEKLY_PSC_FPICO_MEDIAN",0.221491,"GB",NA
"18729","W_202231","WEEKLY_PSC_FPICO_MEDIAN",0.2657321,"MAB",NA
"18730","W_202232","WEEKLY_PSC_FPICO_MEDIAN",0.1766321,"GOM",NA
"18731","W_202232","WEEKLY_PSC_FPICO_MEDIAN",0.2287779,"GB",NA
"18732","W_202232","WEEKLY_PSC_FPICO_MEDIAN",0.2631396,"MAB",NA
"18733","W_202233","WEEKLY_PSC_FPICO_MEDIAN",0.1741104,"GOM",NA
"18734","W_202233","WEEKLY_PSC_FPICO_MEDIAN",0.2091031,"GB",NA
"18735","W_202233","WEEKLY_PSC_FPICO_MEDIAN",0.2759866,"MAB",NA
"18736","W_202234","WEEKLY_PSC_FPICO_MEDIAN",0.2000067,"GOM",NA
"18737","W_202234","WEEKLY_PSC_FPICO_MEDIAN",0.2280695,"GB",NA
"18738","W_202234","WEEKLY_PSC_FPICO_MEDIAN",0.293318,"MAB",NA
"18739","W_202235","WEEKLY_PSC_FPICO_MEDIAN",0.2072403,"GOM",NA
"18740","W_202235","WEEKLY_PSC_FPICO_MEDIAN",0.2133295,"GB",NA
"18741","W_202235","WEEKLY_PSC_FPICO_MEDIAN",0.3065427,"MAB",NA
"18742","W_202236","WEEKLY_PSC_FPICO_MEDIAN",0.2059984,"GOM",NA
"18743","W_202236","WEEKLY_PSC_FPICO_MEDIAN",0.2045984,"GB",NA
"18744","W_202236","WEEKLY_PSC_FPICO_MEDIAN",0.31119,"MAB",NA
"18745","W_202237","WEEKLY_PSC_FPICO_MEDIAN",0.1910112,"GOM",NA
