cruise,cast,date_sampled,latitude,longitude,nearest_station,quarter,year,     0.5,1.414214,2.828427,5.656854,11.31371,22.62742,45.25483,90.50967,181.0193
AT46,2,2022-02-17 02:27:22+00:00,40.696,-70.882,L4,1,2022,2260.59293388986,25.1483081435624,19.4578228976721,14.3245625091369,23.5481161733325,12.3750533708611,7.40319632599553,4.50720611986445,0
AT46,3,2022-02-17 05:18:24+00:00,40.5143333333333,-70.8823333333333,L5,1,2022,2228.87532903209,44.0266203459283,28.0461419253867,21.0801780909532,39.9087217304753,17.9551152872328,1.55858518099986,0,0
AT46,6,2022-02-17 13:03:03+00:00,40.3635,-70.8815,L6,1,2022,2012.21822594623,169.608356680877,89.6395726808578,81.9712166377687,46.2028216278838,16.8595321500326,7.00338497206966,2.92050111976003,0
AT46,7,2022-02-17 21:19:24+00:00,39.773,-70.883,L11,1,2022,2806.41156003613,215.761578659093,126.501187159881,44.9962328171863,62.9034279210282,35.4957449051416,7.00805984182328,1.59647877828056,0
AT46,8,2022-02-18 04:19:01+00:00,40.0908333333333,-70.8705,L9,1,2022,2802.28779134379,227.933641328954,86.1859592027108,55.253695006596,65.7759612884768,46.5631101870413,3.1887872803464,0.793506040792652,0
AT46,9,2022-02-18 07:35:43+00:00,39.9518333333333,-70.8808333333333,L10,1,2022,2908.68537308592,255.001041730439,83.6660697640826,40.0992107626625,46.0849924252186,50.7251322410412,22.4160920298812,3.08966720736298,0
AT46,13,2022-02-19 03:14:54+00:00,40.1353333333333,-70.7806666666667,L8,1,2022,2232.56505714746,149.840498580393,49.5806850868291,27.7215931703998,50.616179646742,36.9830784869768,5.32416457650658,1.74183509663548,0.382534791615467
AT46,14,2022-02-19 05:43:31+00:00,40.225,-70.8853333333333,L7,1,2022,2246.77945445962,186.607633363321,57.6479075847638,32.4447688684475,30.6028498022013,20.5580897338489,12.156664317935,2.41185324807315,0
AT46,16,2022-02-19 23:30:38+00:00,40.8613333333333,-70.8818333333333,L3,1,2022,913.582950782705,32.5755049350186,35.4059119977205,67.8038641344007,109.18468930415,104.472305433305,7.28966629392948,0.349011828944219,0
AT46,17,2022-02-20 01:14:06+00:00,41.0268333333333,-70.884,L2,1,2022,877.393116586698,17.6570817191299,29.0546997257518,94.1906729776663,263.878195771424,277.307537298027,12.0424291945505,0,0
AT46,20,2022-02-20 16:13:36+00:00,40.6951666666667,-70.8845,L4,1,2022,1095.27625207797,90.1250170358424,56.4083631980732,47.4707230804089,45.72895398095,24.0230046903829,7.51870070305769,2.14503366610275,0
AT46,23,2022-02-21 11:38:33+00:00,41.3236666666667,-70.5631666666667,MVCO,1,2022,404.128385606776,18.4178768957929,12.0255691477769,39.6527294939453,72.2508058432788,75.1497967773402,10.4876365338576,0.215110101589923,0
EN687,7,2022-07-31 06:17:28+00:00,39.925,-70.8861666666667,L10,3,2022,2708.30057878708,295.005971612651,183.007619305783,136.650524950781,200.779158176959,28.0240077392259,7.63632747119928,2.47386963060993,0
EN687,9,2022-07-31 12:59:29+00:00,39.7736666666667,-70.9941666666667,d11a,3,2022,82.1696010819639,2.97688170338222,2.10278615575328,0.515354618112706,0.813374369288039,0.438231832122705,0.146377678210084,0.150267190836229,0
EN687,10,2022-07-31 15:51:53+00:00,39.7746666666667,-70.8851666666667,L11,3,2022,1779.71463083488,75.7185668998034,58.3811437752918,40.9294168293249,74.1918695164498,25.5704121886857,3.87156056324815,0,0
EN687,13,2022-08-01 07:42:59+00:00,40.0938333333333,-70.8828333333333,L9,3,2022,3499.41292704594,97.1219986807236,71.9050851291413,65.2293398308965,108.741692589692,39.8461865616556,4.2519904988326,0.396144460443137,0
EN687,15,2022-08-01 10:33:15+00:00,39.9466666666667,-70.7655,L12,3,2022,1301.69175054774,91.6779764449231,85.4517360880283,48.5875342653535,39.5080759807337,9.03234677630402,0.763992702206362,0,0
EN687,16,2022-08-01 13:21:15+00:00,40.1413333333333,-70.7725,L8,3,2022,3247.40614487394,142.52995437299,96.9032979034114,83.4063808520916,94.2309921574976,48.578499314061,2.88581409752725,0,0
EN687,18,2022-08-02 03:22:33+00:00,40.3606666666667,-70.8833333333333,L6,3,2022,2470.97876074185,134.174625578885,110.102447754709,56.7236334619434,42.2830722408088,11.8006035460314,3.05211339598758,1.09224521882499,0
EN687,21,2022-08-02 10:56:45+00:00,40.2285,-70.8778333333333,L7,3,2022,2481.16843991219,73.4240839082192,54.2863707149245,38.0133500940544,73.8541833538943,37.2329055190155,4.61536009525728,1.12938014405979,0
EN687,22,2022-08-02 21:14:19+00:00,40.8625,-70.8796666666667,L3,3,2022,2075.99590752192,130.832191188404,185.325303952029,101.332537005968,31.6450309250152,8.0425968946638,2.38362395220302,2.01414262542151,0
EN687,26,2022-08-03 07:58:41+00:00,41.3183333333333,-70.5758333333333,MVCO,3,2022,377.916570426941,35.3035798643269,60.3815971554855,53.5926866500381,35.1424225489623,9.99099751567866,3.99444387949544,0.303372390518157,0.139615347261863
