"","CRUISE_NAME","STATION","CAST","LATITUDE","LONGITUDE","PLANKTON_STRATUM","GEAR_VOLUME_FILTERED","SAMPLE_SPLIT_FACTOR","EVENT_DATE","TIME","DAY","MONTH","YEAR","HOUR","MINUTE","DEPTH","NET_MAX_DEPTH","VOLUME_100M3","ZOO_ALIQUOT","TAXA_004","TAXA_NAME","ITIS_TAXON","ITIS_TSN","CONC_100M3","ZOOPLANKTON_COUNT","ZOO_STAGE_000","ZOO_STAGE_024","ZOO_STAGE_023","ZOO_STAGE_022","ZOO_STAGE_021","ZOO_STAGE_020","ZOO_STAGE_030","ZOO_STAGE_029","ZOO_STAGE_028","ZOO_STAGE_013","ZOO_STAGE_999","ADULT_CONC","C5_CONC","C4_CONC","C3_CONC","C2_CONC","C1_CONC","CRYTOPIA_CONC","FURCILIA_CONC","CALYPTOPIS_CONC","NAUPLIUS_CONC","UNKNOWN_CONC","PRIMARY_FLAG","SECONDARY_FLAG"
"1013","AT46","4",2,40.6966,-70.8793,19,1225.978,1,"17-FEB-22","03:12:00",17,2,2022,3,12,65,65,12.64,256,135,"Paracalanus parvus",NA,NA,83.53,4,4,0,0,0,0,0,0,0,0,0,0,83.52515298,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom"
"1014","AT46","4",2,40.6966,-70.8793,19,1225.978,1,"17-FEB-22","03:12:00",17,2,2022,3,12,65,65,12.64,256,105,"Metridia lucens",NA,NA,41.76,2,2,0,0,0,0,0,0,0,0,0,0,41.76257649,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom"
"1015","AT46","4",2,40.6966,-70.8793,19,1225.978,1,"17-FEB-22","03:12:00",17,2,2022,3,12,65,65,12.64,256,103,"Centropages typicus",NA,NA,4489.48,215,118,54,43,0,0,0,0,0,0,0,0,2463.992013,1127.589565,897.8953945,0,0,0,0,0,0,0,0,3,"Hit bottom"
"1016","AT46","4",2,40.6966,-70.8793,19,1225.978,1,"17-FEB-22","03:12:00",17,2,2022,3,12,65,65,12.64,256,109,"Centropages hamatus",NA,NA,1273.76,61,41,18,2,0,0,0,0,0,0,0,0,856.132818,375.8631884,41.76257649,0,0,0,0,0,0,0,0,3,"Hit bottom"
"1017","AT46","4",2,40.6966,-70.8793,19,1225.978,1,"17-FEB-22","03:12:00",17,2,2022,3,12,65,65,12.64,256,101,"Calanus finmarchicus",NA,NA,104.41,5,0,1,2,0,2,0,0,0,0,0,0,0,20.88128824,41.76257649,0,41.76257649,0,0,0,0,0,0,3,"Hit bottom"
"1018","AT46","4",2,40.6966,-70.8793,19,1225.978,1,"17-FEB-22","03:12:00",17,2,2022,3,12,65,65,12.64,256,895,"Gammaridea",NA,NA,146.17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom"
"1019","AT46","4",2,40.6966,-70.8793,19,1225.978,1,"17-FEB-22","03:12:00",17,2,2022,3,12,65,65,12.64,256,1100,"Gastropoda",NA,NA,187.93,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom"
"1020","AT46","4",2,40.6966,-70.8793,19,1225.978,1,"17-FEB-22","03:12:00",17,2,2022,3,12,65,65,12.64,256,2801,"Mysidopsis begelowi",NA,NA,20.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom"
"1021","AT46","4",2,40.6966,-70.8793,19,1225.978,1,"17-FEB-22","03:12:00",17,2,2022,3,12,65,65,12.64,256,2500,"Polychaeta",NA,NA,41.76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom"
"1022","AT46","4",2,40.6966,-70.8793,19,1225.978,1,"17-FEB-22","03:12:00",17,2,2022,3,12,65,65,12.64,256,200,"Chaetognatha",NA,NA,41.76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom"
"1023","AT46","5",3,40.5114,-70.8787,19,1735.513,0.75,"17-FEB-22","06:10:00",17,2,2022,6,10,76,63,2.92,256,138,"Oithona",NA,NA,98.34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1024","AT46","5",3,40.5114,-70.8787,19,1735.513,0.75,"17-FEB-22","06:10:00",17,2,2022,6,10,76,63,2.92,256,131,"Harpacticoida",NA,NA,19.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1025","AT46","5",3,40.5114,-70.8787,19,1735.513,0.75,"17-FEB-22","06:10:00",17,2,2022,6,10,76,63,2.92,256,104,"Temora longicornis",NA,NA,629.36,32,28,1,3,0,0,0,0,0,0,0,0,550.69212,19.66757572,59.00272715,0,0,0,0,0,0,0,0,1,""
"1026","AT46","5",3,40.5114,-70.8787,19,1735.513,0.75,"17-FEB-22","06:10:00",17,2,2022,6,10,76,63,2.92,256,102,"Pseudocalanus minutus",NA,NA,2065.1,105,57,32,0,0,0,0,0,0,0,0,16,1121.051816,629.3624229,0,0,0,0,0,0,0,0,314.6812115,1,""
"1027","AT46","5",3,40.5114,-70.8787,19,1735.513,0.75,"17-FEB-22","06:10:00",17,2,2022,6,10,76,63,2.92,256,135,"Paracalanus parvus",NA,NA,137.67,7,6,1,0,0,0,0,0,0,0,0,0,118.0054543,19.66757572,0,0,0,0,0,0,0,0,0,1,""
"1028","AT46","5",3,40.5114,-70.8787,19,1735.513,0.75,"17-FEB-22","06:10:00",17,2,2022,6,10,76,63,2.92,256,105,"Metridia lucens",NA,NA,196.68,10,2,3,5,0,0,0,0,0,0,0,0,39.33515143,59.00272715,98.33787858,0,0,0,0,0,0,0,0,1,""
"1029","AT46","5",3,40.5114,-70.8787,19,1735.513,0.75,"17-FEB-22","06:10:00",17,2,2022,6,10,76,63,2.92,256,157,"Clausocalanus arcuicornis",NA,NA,19.67,1,1,0,0,0,0,0,0,0,0,0,0,19.66757572,0,0,0,0,0,0,0,0,0,0,1,""
"1030","AT46","5",3,40.5114,-70.8787,19,1735.513,0.75,"17-FEB-22","06:10:00",17,2,2022,6,10,76,63,2.92,256,103,"Centropages typicus",NA,NA,5467.59,278,193,36,46,0,0,0,0,0,0,0,3,3795.842113,708.0327258,904.7084829,0,0,0,0,0,0,0,59.00272715,1,""
"1031","AT46","5",3,40.5114,-70.8787,19,1735.513,0.75,"17-FEB-22","06:10:00",17,2,2022,6,10,76,63,2.92,256,109,"Centropages hamatus",NA,NA,295.01,15,3,8,4,0,0,0,0,0,0,0,0,59.00272715,157.3406057,78.67030286,0,0,0,0,0,0,0,0,1,""
"1032","AT46","5",3,40.5114,-70.8787,19,1735.513,0.75,"17-FEB-22","06:10:00",17,2,2022,6,10,76,63,2.92,256,101,"Calanus finmarchicus",NA,NA,432.69,22,0,5,3,7,7,0,0,0,0,0,0,0,98.33787858,59.00272715,137.67303,137.67303,0,0,0,0,0,0,1,""
"1033","AT46","5",3,40.5114,-70.8787,19,1735.513,0.75,"17-FEB-22","06:10:00",17,2,2022,6,10,76,63,2.92,256,2101,"Balanidae",NA,NA,39.34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1034","AT46","5",3,40.5114,-70.8787,19,1735.513,0.75,"17-FEB-22","06:10:00",17,2,2022,6,10,76,63,2.92,256,300,"Thecosomata",NA,NA,78.67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1035","AT46","5",3,40.5114,-70.8787,19,1735.513,0.75,"17-FEB-22","06:10:00",17,2,2022,6,10,76,63,2.92,256,2500,"Polychaeta",NA,NA,19.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1036","AT46","5",3,40.5114,-70.8787,19,1735.513,0.75,"17-FEB-22","06:10:00",17,2,2022,6,10,76,63,2.92,256,900,"Ectoprocta",NA,NA,39.34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1037","AT46","5",3,40.5114,-70.8787,19,1735.513,0.75,"17-FEB-22","06:10:00",17,2,2022,6,10,76,63,2.92,256,200,"Chaetognatha",NA,NA,472.02,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1038","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,101,"Calanus finmarchicus",NA,NA,358.08,33,6,13,9,4,1,0,0,0,0,0,0,65.10623634,141.0635121,97.65935451,43.40415756,10.85103939,0,0,0,0,0,0,1,""
"1039","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,218,"Sagitta",NA,NA,303.83,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1040","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,157,"Clausocalanus arcuicornis",NA,NA,781.27,72,72,0,0,0,0,0,0,0,0,0,0,781.2748361,0,0,0,0,0,0,0,0,0,0,1,""
"1041","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,105,"Metridia lucens",NA,NA,922.34,85,11,7,26,41,0,0,0,0,0,0,0,119.3614333,75.95727573,282.1270241,444.892615,0,0,0,0,0,0,0,1,""
"1042","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,143,"Nannocalanus minor",NA,NA,75.96,7,7,0,0,0,0,0,0,0,0,0,0,75.95727573,0,0,0,0,0,0,0,0,0,0,1,""
"1043","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,135,"Paracalanus parvus",NA,NA,987.44,91,75,16,0,0,0,0,0,0,0,0,0,813.8279542,173.6166302,0,0,0,0,0,0,0,0,0,1,""
"1044","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,102,"Pseudocalanus minutus",NA,NA,1117.66,103,46,43,0,0,0,0,0,0,0,0,14,499.1478119,466.5946938,0,0,0,0,0,0,0,0,151.9145515,1,""
"1045","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,104,"Temora longicornis",NA,NA,21.7,2,2,0,0,0,0,0,0,0,0,0,0,21.70207878,0,0,0,0,0,0,0,0,0,0,1,""
"1046","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,4098,"Clausocalanus",NA,NA,54.26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1047","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,148,"Acartia danae",NA,NA,21.7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1048","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,4108,"Neocalanus",NA,NA,119.36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1049","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,138,"Oithona",NA,NA,596.81,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1050","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,4057,"Pleuromamma",NA,NA,43.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1051","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,4100,"Rhincalanus",NA,NA,10.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1052","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,2101,"Balanidae",NA,NA,10.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1053","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,1300,"Bivalvia",NA,NA,43.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1054","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,457,"Hyperiidea",NA,NA,65.11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1055","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,1100,"Gastropoda",NA,NA,10.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1056","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,2000,"Euphausiacea",NA,NA,21.7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1057","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,200,"Chaetognatha",NA,NA,10.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1058","AT46","6",6,40.3572,-70.8799,19,1572.814,0.75,"17-FEB-22","13:54:00",17,2,2022,13,54,94,83,2.46,128,103,"Centropages typicus",NA,NA,1106.81,102,51,28,23,0,0,0,0,0,0,0,0,553.4030089,303.8291029,249.573906,0,0,0,0,0,0,0,0,1,""
"1059","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,4007,"Lucicutia",NA,NA,1.86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1060","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,146,"Mecynocera clausi",NA,NA,12.06,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1061","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,4108,"Neocalanus",NA,NA,3.71,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1062","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,138,"Oithona",NA,NA,18.55,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1063","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,4118,"Paracalanus",NA,NA,0.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1064","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,4057,"Pleuromamma",NA,NA,205.95,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1065","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,176,"Pleuromamma borealis",NA,NA,115.96,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1066","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,4100,"Rhincalanus",NA,NA,6.49,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1067","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,4066,"Scolecithricidae",NA,NA,2.78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1068","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,700,"Appendicularia",NA,NA,1.86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1069","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,2101,"Balanidae",NA,NA,0.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1070","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,200,"Chaetognatha",NA,NA,48.24,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1071","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,2000,"Euphausiacea",NA,NA,12.99,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1072","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,1100,"Gastropoda",NA,NA,4.64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1073","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,457,"Hyperiidea",NA,NA,1.86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1074","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,3600,"Ostracoda",NA,NA,12.99,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1075","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,218,"Sagitta",NA,NA,3.71,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1076","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,1800,"Siphonophora",NA,NA,9.28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1077","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,3400,"Thaliacea",NA,NA,25.05,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1078","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,300,"Thecosomata",NA,NA,0.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1079","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,103,"Centropages typicus",NA,NA,2.78,3,2,1,0,0,0,0,0,0,0,0,0,1.855377391,0.927688696,0,0,0,0,0,0,0,0,0,1,""
"1080","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,157,"Clausocalanus arcuicornis",NA,NA,20.41,22,22,0,0,0,0,0,0,0,0,0,0,20.4091513,0,0,0,0,0,0,0,0,0,0,1,""
"1081","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,105,"Metridia lucens",NA,NA,1.86,2,1,1,0,0,0,0,0,0,0,0,0,0.927688696,0.927688696,0,0,0,0,0,0,0,0,0,1,""
"1082","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,143,"Nannocalanus minor",NA,NA,7.42,8,8,0,0,0,0,0,0,0,0,0,0,7.421509564,0,0,0,0,0,0,0,0,0,0,1,""
"1083","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,2006,"Euphausia krohnii",NA,NA,7.42,8,6,0,0,0,0,0,2,0,0,0,0,5.566132173,0,0,0,0,0,1.855377391,0,0,0,0,1,""
"1084","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,2012,"Thysanoessa gregaria",NA,NA,15.77,17,10,0,0,0,0,0,7,0,0,0,0,9.276886955,0,0,0,0,0,6.493820869,0,0,0,0,1,""
"1085","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,2003,"Thysanoessa raschii",NA,NA,4.64,5,5,0,0,0,0,0,0,0,0,0,0,4.638443478,0,0,0,0,0,0,0,0,0,0,1,""
"1086","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,4061,"Aetideidae",NA,NA,0.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1087","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,4290,"Calanoida nauplius",NA,NA,4.64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1088","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,4129,"Calocalanus",NA,NA,0.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1089","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,4020,"Centropages bradyi",NA,NA,2.78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1090","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,4098,"Clausocalanus",NA,NA,1.86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1091","AT46","11",7,39.771,-70.8766,60,4599.244,0.75,"17-FEB-22","22:43:00",17,2,2022,22,43,NA,175,0.87,32,131,"Harpacticoida",NA,NA,0.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1092","AT46","9",12,40.0902,-70.8955,18,4291.434,0.75,"19-FEB-22","00:45:00",19,2,2022,0,45,155,84,0.43,64,101,"Calanus finmarchicus",NA,NA,39.77,20,0,3,1,5,10,1,0,0,0,0,0,0,5.965371948,1.988457316,9.94228658,19.88457316,1.988457316,0,0,0,0,0,1,""
"1093","AT46","9",12,40.0902,-70.8955,18,4291.434,0.75,"19-FEB-22","00:45:00",19,2,2022,0,45,155,84,0.43,64,300,"Thecosomata",NA,NA,3.98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1094","AT46","9",12,40.0902,-70.8955,18,4291.434,0.75,"19-FEB-22","00:45:00",19,2,2022,0,45,155,84,0.43,64,103,"Centropages typicus",NA,NA,137.2,69,35,26,8,0,0,0,0,0,0,0,0,69.59600606,51.69989022,15.90765853,0,0,0,0,0,0,0,0,1,""
"1095","AT46","9",12,40.0902,-70.8955,18,4291.434,0.75,"19-FEB-22","00:45:00",19,2,2022,0,45,155,84,0.43,64,157,"Clausocalanus arcuicornis",NA,NA,242.59,122,112,10,0,0,0,0,0,0,0,0,0,222.7072194,19.88457316,0,0,0,0,0,0,0,0,0,1,""
"1096","AT46","9",12,40.0902,-70.8955,18,4291.434,0.75,"19-FEB-22","00:45:00",19,2,2022,0,45,155,84,0.43,64,105,"Metridia lucens",NA,NA,29.83,15,4,2,2,7,0,0,0,0,0,0,0,7.953829264,3.976914632,3.976914632,13.91920121,0,0,0,0,0,0,0,1,""
"1097","AT46","9",12,40.0902,-70.8955,18,4291.434,0.75,"19-FEB-22","00:45:00",19,2,2022,0,45,155,84,0.43,64,143,"Nannocalanus minor",NA,NA,5.97,3,1,0,0,0,0,0,0,0,0,0,2,1.988457316,0,0,0,0,0,0,0,0,0,3.976914632,1,""
"1098","AT46","9",12,40.0902,-70.8955,18,4291.434,0.75,"19-FEB-22","00:45:00",19,2,2022,0,45,155,84,0.43,64,135,"Paracalanus parvus",NA,NA,67.61,34,27,7,0,0,0,0,0,0,0,0,0,53.68834753,13.91920121,0,0,0,0,0,0,0,0,0,1,""
"1099","AT46","9",12,40.0902,-70.8955,18,4291.434,0.75,"19-FEB-22","00:45:00",19,2,2022,0,45,155,84,0.43,64,102,"Pseudocalanus minutus",NA,NA,5.97,3,1,2,0,0,0,0,0,0,0,0,0,1.988457316,3.976914632,0,0,0,0,0,0,0,0,0,1,""
"1100","AT46","9",12,40.0902,-70.8955,18,4291.434,0.75,"19-FEB-22","00:45:00",19,2,2022,0,45,155,84,0.43,64,4061,"Aetideidae",NA,NA,1.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1101","AT46","9",12,40.0902,-70.8955,18,4291.434,0.75,"19-FEB-22","00:45:00",19,2,2022,0,45,155,84,0.43,64,142,"Calanoida",NA,NA,7.95,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1102","AT46","9",12,40.0902,-70.8955,18,4291.434,0.75,"19-FEB-22","00:45:00",19,2,2022,0,45,155,84,0.43,64,4129,"Calocalanus",NA,NA,1.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1103","AT46","9",12,40.0902,-70.8955,18,4291.434,0.75,"19-FEB-22","00:45:00",19,2,2022,0,45,155,84,0.43,64,4042,"Candacia",NA,NA,1.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"1104","AT46","9",12,40.0902,-70.8955,18,4291.434,0.75,"19-FEB-22","00:45:00",19,2,2022,0,45,155,84,0.43,64,133,"Centropages",NA,NA,1.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
