"cruise","station","cast","datetime_utc","day_night","sample_split_factor","volume_ml","zoo_aliquot","haul_factor","taxa_code","taxa_name","conc_10m2","zooplankton_count","totcnt","adult_count","c5_count","c4_count","c3_count","c2_count","c1_count","cryptopia_count","furcilia_count","calyptopis_count","nauplius_count","unknown_count","adult_10m2","c5_10m2","c4_10m2","c3_10m2","c2_10m2","c1_10m2","cryptopia_10m2","furcilia_10m2","calyptopis_10m2","nauplius_10m2","unknown_10m2","primary_flag","secondary_flag"
"EN687","L8","16","2022-08-01 13:59:37","Day",0.75,0.76,16,7.0361936467955,157,"Clausocalanus arcuicornis",10207.171583618,68,400,62,6,0,0,0,0,0,0,0,0,0,9306.53879682818,900.632786789824,0,0,0,0,0,0,0,0,0,3,"Bongo net hit bottom"
"EN687","L8","16","2022-08-01 13:59:37","Day",0.75,0.76,16,7.0361936467955,105,"Metridia lucens",6904.85136538865,46,400,10,15,17,4,0,0,0,0,0,0,0,1501.05464464971,2251.58196697456,2551.7928959045,600.421857859882,0,0,0,0,0,0,0,3,"Bongo net hit bottom"
"EN687","L8","16","2022-08-01 13:59:37","Day",0.75,0.76,16,7.0361936467955,143,"Nannocalanus minor",1801.26557357965,12,400,6,5,0,0,0,0,0,0,0,0,1,900.632786789824,750.527322324853,0,0,0,0,0,0,0,0,150.105464464971,3,"Bongo net hit bottom"
"EN687","L8","16","2022-08-01 13:59:37","Day",0.75,0.76,16,7.0361936467955,135,"Paracalanus parvus",0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bongo net hit bottom"
"EN687","L8","16","2022-08-01 13:59:37","Day",0.75,0.76,16,7.0361936467955,102,"Pseudocalanus minutus",0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bongo net hit bottom"
"EN687","L8","16","2022-08-01 13:59:37","Day",0.75,0.76,16,7.0361936467955,104,"Temora longicornis",0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bongo net hit bottom"
"EN687","L8","16","2022-08-01 13:59:37","Day",0.75,0.76,16,7.0361936467955,2006,"Euphausia krohnii",150.105464464971,1,400,1,0,0,0,0,0,0,0,0,0,0,150.105464464971,0,0,0,0,0,0,0,0,0,0,3,"Bongo net hit bottom"
"EN687","L8","16","2022-08-01 13:59:37","Day",0.75,0.76,16,7.0361936467955,2002,"Meganyctiphanes norvegica",0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bongo net hit bottom"
"EN687","L8","16","2022-08-01 13:59:37","Day",0.75,0.76,16,7.0361936467955,2019,"Nematoscelis megalops",0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bongo net hit bottom"
"EN687","L8","16","2022-08-01 13:59:37","Day",0.75,0.76,16,7.0361936467955,2012,"Thysanoessa gregaria",0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bongo net hit bottom"
"EN687","L8","16","2022-08-01 13:59:37","Day",0.75,0.76,16,7.0361936467955,2004,"Thysanoessa longicaudata",0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bongo net hit bottom"
"EN687","L8","16","2022-08-01 13:59:37","Day",0.75,0.76,16,7.0361936467955,2003,"Thysanoessa raschii",0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bongo net hit bottom"
"EN687","L6","18","2022-08-02 03:59:31","Night",0.75,2.78,256,3.5872451908142,101,"Calanus finmarchicus",7346.67815078748,6,453,5,1,0,0,0,0,0,0,0,0,0,6122.2317923229,1224.44635846458,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L6","18","2022-08-02 03:59:31","Night",0.75,2.78,256,3.5872451908142,109,"Centropages hamatus",0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L6","18","2022-08-02 03:59:31","Night",0.75,2.78,256,3.5872451908142,103,"Centropages typicus",375905.032048626,307,453,159,142,4,0,0,0,0,0,0,0,2,194686.970995868,173871.38290197,4897.78543385832,0,0,0,0,0,0,0,2448.89271692916,1,NA
"EN687","L6","18","2022-08-02 03:59:31","Night",0.75,2.78,256,3.5872451908142,157,"Clausocalanus arcuicornis",6122.2317923229,5,453,3,2,0,0,0,0,0,0,0,0,0,3673.33907539374,2448.89271692916,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L6","18","2022-08-02 03:59:31","Night",0.75,2.78,256,3.5872451908142,105,"Metridia lucens",6122.2317923229,5,453,1,4,0,0,0,0,0,0,0,0,0,1224.44635846458,4897.78543385832,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L6","18","2022-08-02 03:59:31","Night",0.75,2.78,256,3.5872451908142,143,"Nannocalanus minor",2448.89271692916,2,453,2,0,0,0,0,0,0,0,0,0,0,2448.89271692916,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L6","18","2022-08-02 03:59:31","Night",0.75,2.78,256,3.5872451908142,135,"Paracalanus parvus",3673.33907539374,3,453,2,1,0,0,0,0,0,0,0,0,0,2448.89271692916,1224.44635846458,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L6","18","2022-08-02 03:59:31","Night",0.75,2.78,256,3.5872451908142,102,"Pseudocalanus minutus",6122.2317923229,5,453,4,1,0,0,0,0,0,0,0,0,0,4897.78543385832,1224.44635846458,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L6","18","2022-08-02 03:59:31","Night",0.75,2.78,256,3.5872451908142,104,"Temora longicornis",31835.6053200791,26,453,26,0,0,0,0,0,0,0,0,0,0,31835.6053200791,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L6","18","2022-08-02 03:59:31","Night",0.75,2.78,256,3.5872451908142,2006,"Euphausia krohnii",0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L6","18","2022-08-02 03:59:31","Night",0.75,2.78,256,3.5872451908142,2002,"Meganyctiphanes norvegica",1224.44635846458,1,453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1224.44635846458,0,0,0,0,1,NA
"EN687","L6","18","2022-08-02 03:59:31","Night",0.75,2.78,256,3.5872451908142,2019,"Nematoscelis megalops",0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L6","18","2022-08-02 03:59:31","Night",0.75,2.78,256,3.5872451908142,2012,"Thysanoessa gregaria",0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L6","18","2022-08-02 03:59:31","Night",0.75,2.78,256,3.5872451908142,2004,"Thysanoessa longicaudata",0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L6","18","2022-08-02 03:59:31","Night",0.75,2.78,256,3.5872451908142,2003,"Thysanoessa raschii",0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L7","21","2022-08-02 11:35:47","Day",0.75,1.12,32,6.90498357596698,101,"Calanus finmarchicus",20328.2716476468,69,501,7,54,8,0,0,0,0,0,0,0,0,2062.28842802214,15909.0821590279,2356.90106059673,0,0,0,0,0,0,0,0,1,NA
"EN687","L7","21","2022-08-02 11:35:47","Day",0.75,1.12,32,6.90498357596698,109,"Centropages hamatus",0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L7","21","2022-08-02 11:35:47","Day",0.75,1.12,32,6.90498357596698,103,"Centropages typicus",21801.3348105198,74,501,37,29,8,0,0,0,0,0,0,0,0,10900.6674052599,8543.76634466314,2356.90106059673,0,0,0,0,0,0,0,0,1,NA
"EN687","L7","21","2022-08-02 11:35:47","Day",0.75,1.12,32,6.90498357596698,157,"Clausocalanus arcuicornis",13552.1810984312,46,501,46,0,0,0,0,0,0,0,0,0,0,13552.1810984312,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L7","21","2022-08-02 11:35:47","Day",0.75,1.12,32,6.90498357596698,105,"Metridia lucens",10900.6674052599,37,501,5,17,13,2,0,0,0,0,0,0,0,1473.06316287296,5008.41475376805,3829.96422346969,589.225265149183,0,0,0,0,0,0,0,1,NA
"EN687","L7","21","2022-08-02 11:35:47","Day",0.75,1.12,32,6.90498357596698,143,"Nannocalanus minor",4713.80212119346,16,501,5,1,0,0,0,0,0,0,0,0,10,1473.06316287296,294.612632574591,0,0,0,0,0,0,0,0,2946.12632574591,1,NA
"EN687","L7","21","2022-08-02 11:35:47","Day",0.75,1.12,32,6.90498357596698,135,"Paracalanus parvus",294.612632574591,1,501,1,0,0,0,0,0,0,0,0,0,0,294.612632574591,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L7","21","2022-08-02 11:35:47","Day",0.75,1.12,32,6.90498357596698,102,"Pseudocalanus minutus",1473.06316287296,5,501,3,2,0,0,0,0,0,0,0,0,0,883.837897723774,589.225265149183,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L7","21","2022-08-02 11:35:47","Day",0.75,1.12,32,6.90498357596698,104,"Temora longicornis",0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L7","21","2022-08-02 11:35:47","Day",0.75,1.12,32,6.90498357596698,2006,"Euphausia krohnii",0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L7","21","2022-08-02 11:35:47","Day",0.75,1.12,32,6.90498357596698,2002,"Meganyctiphanes norvegica",0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L7","21","2022-08-02 11:35:47","Day",0.75,1.12,32,6.90498357596698,2019,"Nematoscelis megalops",0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L7","21","2022-08-02 11:35:47","Day",0.75,1.12,32,6.90498357596698,2012,"Thysanoessa gregaria",0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L7","21","2022-08-02 11:35:47","Day",0.75,1.12,32,6.90498357596698,2004,"Thysanoessa longicaudata",0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L7","21","2022-08-02 11:35:47","Day",0.75,1.12,32,6.90498357596698,2003,"Thysanoessa raschii",0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L3","22","2022-08-02 21:42:11","Day",0.75,6.91,256,3.40288674679754,101,"Calanus finmarchicus",48783.7844020895,42,460,1,8,32,1,0,0,0,0,0,0,0,1161.51867624023,9292.14940992181,37168.5976396872,1161.51867624023,0,0,0,0,0,0,0,1,NA
"EN687","L3","22","2022-08-02 21:42:11","Day",0.75,6.91,256,3.40288674679754,109,"Centropages hamatus",0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L3","22","2022-08-02 21:42:11","Day",0.75,6.91,256,3.40288674679754,103,"Centropages typicus",311287.005232381,268,460,160,104,4,0,0,0,0,0,0,0,0,185842.988198436,120797.942328984,4646.0747049609,0,0,0,0,0,0,0,0,1,NA
"EN687","L3","22","2022-08-02 21:42:11","Day",0.75,6.91,256,3.40288674679754,157,"Clausocalanus arcuicornis",5807.59338120113,5,460,5,0,0,0,0,0,0,0,0,0,0,5807.59338120113,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L3","22","2022-08-02 21:42:11","Day",0.75,6.91,256,3.40288674679754,105,"Metridia lucens",0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L3","22","2022-08-02 21:42:11","Day",0.75,6.91,256,3.40288674679754,143,"Nannocalanus minor",4646.0747049609,4,460,3,0,0,0,0,0,0,0,0,0,1,3484.55602872068,0,0,0,0,0,0,0,0,0,1161.51867624023,1,NA
"EN687","L3","22","2022-08-02 21:42:11","Day",0.75,6.91,256,3.40288674679754,135,"Paracalanus parvus",8130.63073368158,7,460,7,0,0,0,0,0,0,0,0,0,0,8130.63073368158,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L3","22","2022-08-02 21:42:11","Day",0.75,6.91,256,3.40288674679754,102,"Pseudocalanus minutus",9292.14940992181,8,460,7,1,0,0,0,0,0,0,0,0,0,8130.63073368158,1161.51867624023,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L3","22","2022-08-02 21:42:11","Day",0.75,6.91,256,3.40288674679754,104,"Temora longicornis",0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L3","22","2022-08-02 21:42:11","Day",0.75,6.91,256,3.40288674679754,2006,"Euphausia krohnii",0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L3","22","2022-08-02 21:42:11","Day",0.75,6.91,256,3.40288674679754,2002,"Meganyctiphanes norvegica",0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L3","22","2022-08-02 21:42:11","Day",0.75,6.91,256,3.40288674679754,2019,"Nematoscelis megalops",0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L3","22","2022-08-02 21:42:11","Day",0.75,6.91,256,3.40288674679754,2012,"Thysanoessa gregaria",0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L3","22","2022-08-02 21:42:11","Day",0.75,6.91,256,3.40288674679754,2004,"Thysanoessa longicaudata",0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","L3","22","2022-08-02 21:42:11","Day",0.75,6.91,256,3.40288674679754,2003,"Thysanoessa raschii",0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","MVCO","26","2022-08-03 08:16:33","Night",0.75,9.85,256,2.85931049455324,101,"Calanus finmarchicus",0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","MVCO","26","2022-08-03 08:16:33","Night",0.75,9.85,256,2.85931049455324,109,"Centropages hamatus",40991.0752499153,42,537,32,10,0,0,0,0,0,0,0,0,0,31231.2954285069,9759.7798214084,0,0,0,0,0,0,0,0,0,1,NA
"EN687","MVCO","26","2022-08-03 08:16:33","Night",0.75,9.85,256,2.85931049455324,103,"Centropages typicus",81982.1504998305,84,537,70,9,5,0,0,0,0,0,0,0,0,68318.4587498588,8783.80183926756,4879.8899107042,0,0,0,0,0,0,0,0,1,NA
"EN687","MVCO","26","2022-08-03 08:16:33","Night",0.75,9.85,256,2.85931049455324,157,"Clausocalanus arcuicornis",0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","MVCO","26","2022-08-03 08:16:33","Night",0.75,9.85,256,2.85931049455324,105,"Metridia lucens",0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","MVCO","26","2022-08-03 08:16:33","Night",0.75,9.85,256,2.85931049455324,143,"Nannocalanus minor",0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","MVCO","26","2022-08-03 08:16:33","Night",0.75,9.85,256,2.85931049455324,135,"Paracalanus parvus",0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","MVCO","26","2022-08-03 08:16:33","Night",0.75,9.85,256,2.85931049455324,102,"Pseudocalanus minutus",0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","MVCO","26","2022-08-03 08:16:33","Night",0.75,9.85,256,2.85931049455324,104,"Temora longicornis",0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","MVCO","26","2022-08-03 08:16:33","Night",0.75,9.85,256,2.85931049455324,2006,"Euphausia krohnii",0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","MVCO","26","2022-08-03 08:16:33","Night",0.75,9.85,256,2.85931049455324,2002,"Meganyctiphanes norvegica",0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","MVCO","26","2022-08-03 08:16:33","Night",0.75,9.85,256,2.85931049455324,2019,"Nematoscelis megalops",0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","MVCO","26","2022-08-03 08:16:33","Night",0.75,9.85,256,2.85931049455324,2012,"Thysanoessa gregaria",0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","MVCO","26","2022-08-03 08:16:33","Night",0.75,9.85,256,2.85931049455324,2004,"Thysanoessa longicaudata",0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN687","MVCO","26","2022-08-03 08:16:33","Night",0.75,9.85,256,2.85931049455324,2003,"Thysanoessa raschii",0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L1","1","2023-01-11 20:35:44","Day",0.75,7.68,128,5.70762462312915,101,"Calanus finmarchicus",0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L1","1","2023-01-11 20:35:44","Day",0.75,7.68,128,5.70762462312915,109,"Centropages hamatus",37015.8482225336,38,687,21,12,5,0,0,0,0,0,0,0,0,20456.1266492949,11689.2152281685,4870.50634507021,0,0,0,0,0,0,0,0,1,NA
"EN695","L1","1","2023-01-11 20:35:44","Day",0.75,7.68,128,5.70762462312915,103,"Centropages typicus",450034.786284487,462,687,98,162,182,0,0,0,0,0,0,0,20,95461.924363376,157804.405580275,177286.430960555,0,0,0,0,0,0,0,19482.0253802808,1,NA
"EN695","L1","1","2023-01-11 20:35:44","Day",0.75,7.68,128,5.70762462312915,157,"Clausocalanus arcuicornis",0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L1","1","2023-01-11 20:35:44","Day",0.75,7.68,128,5.70762462312915,105,"Metridia lucens",0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L1","1","2023-01-11 20:35:44","Day",0.75,7.68,128,5.70762462312915,143,"Nannocalanus minor",974.101269014041,1,687,1,0,0,0,0,0,0,0,0,0,0,974.101269014041,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L1","1","2023-01-11 20:35:44","Day",0.75,7.68,128,5.70762462312915,135,"Paracalanus parvus",136374.177661966,140,687,82,55,0,0,0,0,0,0,0,0,3,79876.3040591514,53575.5697957723,0,0,0,0,0,0,0,0,2922.30380704212,1,NA
"EN695","L1","1","2023-01-11 20:35:44","Day",0.75,7.68,128,5.70762462312915,102,"Pseudocalanus minutus",2922.30380704212,3,687,3,0,0,0,0,0,0,0,0,0,0,2922.30380704212,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L1","1","2023-01-11 20:35:44","Day",0.75,7.68,128,5.70762462312915,104,"Temora longicornis",1948.20253802808,2,687,2,0,0,0,0,0,0,0,0,0,0,1948.20253802808,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L1","1","2023-01-11 20:35:44","Day",0.75,7.68,128,5.70762462312915,2006,"Euphausia krohnii",0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L1","1","2023-01-11 20:35:44","Day",0.75,7.68,128,5.70762462312915,2002,"Meganyctiphanes norvegica",0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L1","1","2023-01-11 20:35:44","Day",0.75,7.68,128,5.70762462312915,2019,"Nematoscelis megalops",0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L1","1","2023-01-11 20:35:44","Day",0.75,7.68,128,5.70762462312915,2012,"Thysanoessa gregaria",0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L1","1","2023-01-11 20:35:44","Day",0.75,7.68,128,5.70762462312915,2004,"Thysanoessa longicaudata",0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L1","1","2023-01-11 20:35:44","Day",0.75,7.68,128,5.70762462312915,2003,"Thysanoessa raschii",0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L6","2","2023-01-12 04:04:56","Night",0.75,2.35,64,8.12054785226656,101,"Calanus finmarchicus",2771.81366690698,4,490,2,1,1,0,0,0,0,0,0,0,0,1385.90683345349,692.953416726746,692.953416726746,0,0,0,0,0,0,0,0,1,NA
"EN695","L6","2","2023-01-12 04:04:56","Night",0.75,2.35,64,8.12054785226656,109,"Centropages hamatus",2771.81366690698,4,490,2,2,0,0,0,0,0,0,0,0,0,1385.90683345349,1385.90683345349,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L6","2","2023-01-12 04:04:56","Night",0.75,2.35,64,8.12054785226656,103,"Centropages typicus",92855.757841384,134,490,70,35,28,0,0,0,0,0,0,0,1,48506.7391708722,24253.3695854361,19402.6956683489,0,0,0,0,0,0,0,692.953416726746,1,NA
"EN695","L6","2","2023-01-12 04:04:56","Night",0.75,2.35,64,8.12054785226656,157,"Clausocalanus arcuicornis",4157.72050036048,6,490,6,0,0,0,0,0,0,0,0,0,0,4157.72050036048,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L6","2","2023-01-12 04:04:56","Night",0.75,2.35,64,8.12054785226656,105,"Metridia lucens",15244.9751679884,22,490,8,11,3,0,0,0,0,0,0,0,0,5543.62733381397,7622.48758399421,2078.86025018024,0,0,0,0,0,0,0,0,1,NA
"EN695","L6","2","2023-01-12 04:04:56","Night",0.75,2.35,64,8.12054785226656,143,"Nannocalanus minor",3464.76708363373,5,490,5,0,0,0,0,0,0,0,0,0,0,3464.76708363373,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L6","2","2023-01-12 04:04:56","Night",0.75,2.35,64,8.12054785226656,135,"Paracalanus parvus",73453.0621730351,106,490,86,20,0,0,0,0,0,0,0,0,0,59593.9938385002,13859.0683345349,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L6","2","2023-01-12 04:04:56","Night",0.75,2.35,64,8.12054785226656,102,"Pseudocalanus minutus",4157.72050036048,6,490,4,2,0,0,0,0,0,0,0,0,0,2771.81366690698,1385.90683345349,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L6","2","2023-01-12 04:04:56","Night",0.75,2.35,64,8.12054785226656,104,"Temora longicornis",692.953416726746,1,490,0,1,0,0,0,0,0,0,0,0,0,0,692.953416726746,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L6","2","2023-01-12 04:04:56","Night",0.75,2.35,64,8.12054785226656,2006,"Euphausia krohnii",0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L6","2","2023-01-12 04:04:56","Night",0.75,2.35,64,8.12054785226656,2002,"Meganyctiphanes norvegica",0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L6","2","2023-01-12 04:04:56","Night",0.75,2.35,64,8.12054785226656,2019,"Nematoscelis megalops",0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L6","2","2023-01-12 04:04:56","Night",0.75,2.35,64,8.12054785226656,2012,"Thysanoessa gregaria",0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L6","2","2023-01-12 04:04:56","Night",0.75,2.35,64,8.12054785226656,2004,"Thysanoessa longicaudata",0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L6","2","2023-01-12 04:04:56","Night",0.75,2.35,64,8.12054785226656,2003,"Thysanoessa raschii",0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L9","3","2023-01-12 07:33:54","Night",0.75,1.16,256,5.29978291146676,101,"Calanus finmarchicus",0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L9","3","2023-01-12 07:33:54","Night",0.75,1.16,256,5.29978291146676,109,"Centropages hamatus",0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L9","3","2023-01-12 07:33:54","Night",0.75,1.16,256,5.29978291146676,103,"Centropages typicus",61505.7472818756,34,553,14,17,3,0,0,0,0,0,0,0,0,25325.8959395958,30752.8736409378,5426.97770134197,0,0,0,0,0,0,0,0,1,NA
"EN695","L9","3","2023-01-12 07:33:54","Night",0.75,1.16,256,5.29978291146676,157,"Clausocalanus arcuicornis",0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L9","3","2023-01-12 07:33:54","Night",0.75,1.16,256,5.29978291146676,105,"Metridia lucens",1808.99256711399,1,553,0,1,0,0,0,0,0,0,0,0,0,0,1808.99256711399,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L9","3","2023-01-12 07:33:54","Night",0.75,1.16,256,5.29978291146676,143,"Nannocalanus minor",19898.9182382539,11,553,10,1,0,0,0,0,0,0,0,0,0,18089.9256711399,1808.99256711399,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L9","3","2023-01-12 07:33:54","Night",0.75,1.16,256,5.29978291146676,135,"Paracalanus parvus",28943.8810738238,16,553,15,1,0,0,0,0,0,0,0,0,0,27134.8885067098,1808.99256711399,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L9","3","2023-01-12 07:33:54","Night",0.75,1.16,256,5.29978291146676,102,"Pseudocalanus minutus",0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L9","3","2023-01-12 07:33:54","Night",0.75,1.16,256,5.29978291146676,104,"Temora longicornis",7235.97026845595,4,553,4,0,0,0,0,0,0,0,0,0,0,7235.97026845595,0,0,0,0,0,0,0,0,0,0,1,NA
"EN695","L9","3","2023-01-12 07:33:54","Night",0.75,1.16,256,5.29978291146676,2006,"Euphausia krohnii",0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
