"cruise","station","cast","datetime_utc","day_night","sample_split_factor","volume_ml","zoo_aliquot","haul_factor","taxa_code","taxa_name","conc_10m2","zooplankton_count","totcnt","primary_flag","secondary_flag"
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,202,"Sagitta elegans",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,203,"Sagitta enflata",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,201,"Sagitta serratodentata",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,3403,"Salpidae",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,305,"Spiratella",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,301,"Spiratella retroversa",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,2,"Unidentified Plankton",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,107,"Acartia longiremis",3110.56033603577,1,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,4195,"Acrocalanus longicornis",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,192,"Alteutha depressa",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,178,"Calanus",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,121,"Calanus hyperboreus",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,4070,"Calocalanus tenuis",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,4182,"Augaptilidae",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,4232,"Clausocalanidae",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,4012,"Calanidae",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,4231,"Spinocalanidae",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,5150,"Brachiopoda",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,2200,"Isopoda",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,4139,"Clytemnestra",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,4175,"Ctenocalanus vanus",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,4164,"Pseudodiaptomus",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,3200,"Anomura",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,4103,"Phaennidae",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,4278,"Ctenocalanus",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,196,"Metridiidae",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,2501,"Tomopteris",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,3200,"Stomatopoda",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,3500,"Osteichthyes",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,4081,"Eucalanidae",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,4233,"Spinocalanus",0,0,541,1,NA
"EN644","L3","5","2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,4207,"Temoropia mayumbaensis",0,0,541,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,101,"Calanus finmarchicus",111845.380786702,38,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,109,"Centropages hamatus",2943.29949438689,1,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,103,"Centropages typicus",170711.37067444,58,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,157,"Clausocalanus arcuicornis",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,105,"Metridia lucens",11773.1979775476,4,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,143,"Nannocalanus minor",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,135,"Paracalanus parvus",20603.0964607082,7,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,102,"Pseudocalanus minutus",73582.4873596723,25,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,104,"Temora longicornis",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,2006,"Euphausia krohnii",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,2002,"Meganyctiphanes norvegica",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,2019,"Nematoscelis megalops",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,2012,"Thysanoessa gregaria",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,2001,"Thysanoessa inermis",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,2004,"Thysanoessa longicaudata",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,2003,"Thysanoessa raschii",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,3500,"Fish",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4027,"Acartia",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,151,"Acartia tonsa",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4290,"Calanoida nauplius",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4042,"Candacia",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4020,"Centropages bradyi",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4098,"Clausocalanus",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,180,"Eucalanus",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4062,"Euchaetidae",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,131,"Harpacticoida",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4025,"Labidocera",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,138,"Oithona",61809.2893821248,21,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,191,"Oncaea",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4100,"Rhincalanus",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4066,"Scolecitrichidae",5886.59898877379,2,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,153,"Temora stylifera",2943.29949438689,1,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4094,"Temora turbinata",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,198,"Paracalanidae",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,2101,"Balanidae",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,1300,"Bivalvia",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,2350,"Cnidaria",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,1500,"Echinodermata",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,900,"Ectoprocta",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,3900,"Foraminifera",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,1100,"Gastropoda",8829.89848316068,3,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,701,"Oikopleura",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,3600,"Ostracoda",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,611,"Penilia avirostris",838840.355900264,285,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,2500,"Polychaeta",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,218,"Sagitta",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,1800,"Siphonophora",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,3400,"Thaliacea",38262.8934270296,13,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,5100,"Phoronida",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,3300,"Heteropoda",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,148,"Acartia danae",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4061,"Aetideidae",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,142,"Calanoida",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4129,"Calocalanus",2943.29949438689,1,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,133,"Centropages",2943.29949438689,1,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4045,"Corycaeidae",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,130,"Cyclopoida",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4007,"Lucicutia",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4108,"Neocalanus",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4057,"Pleuromamma",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,176,"Pleuromamma borealis",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4013,"Pseudocalanidae",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4030,"Heterorhabdidae",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,400,"Amphipoda",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,700,"Appendicularia",35319.5939326427,12,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,2000,"Euphausiacea",2943.29949438689,1,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,457,"Hyperiidea",8829.89848316068,3,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,300,"Thecosomata",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,117,"Candacia armata",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4112,"Centropages furcatus",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4064,"Clausocalanus furcatus",2943.29949438689,1,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,100,"Copepoda",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,177,"Corycaeus",2943.29949438689,1,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,132,"Eurytemora",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,159,"Labidocera aestiva",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,146,"Mecynocera clausi",2943.29949438689,1,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,149,"Metridia",2943.29949438689,1,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,111,"Metridia longa",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4125,"Microcalanus",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,114,"Oithona spinirostris",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4118,"Paracalanus",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4058,"Pontellidae",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4059,"Temora",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,108,"Tortanus discaudatus",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4019,"Undinula vulgaris",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,1000,"Brachyura",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,554,"Caridea",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,200,"Chaetognatha",8829.89848316068,3,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,567,"Crangonidae",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,317,"Creseis",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,2700,"Ctenophora",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,1700,"Cumacea",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,500,"Decapoda",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,605,"Evadne",176597.969663214,60,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,607,"Evadne nordmanni",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,606,"Evadne spinifera",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,892,"Gammaridae",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,895,"Gammaridea",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,2900,"Invertebrata",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,568,"Lucifer",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,2800,"Mysida",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,2801,"Mysidopsis bigelowi",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,1801,"Nanomia cara",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,2802,"Neomysis americana",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,3209,"Paguridea",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,601,"Podon",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,202,"Sagitta elegans",20603.0964607082,7,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,203,"Sagitta enflata",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,201,"Sagitta serratodentata",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,3403,"Salpidae",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,305,"Spiratella",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,301,"Spiratella retroversa",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,2,"Unidentified Plankton",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,107,"Acartia longiremis",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4195,"Acrocalanus longicornis",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,192,"Alteutha depressa",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,178,"Calanus",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,121,"Calanus hyperboreus",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4070,"Calocalanus tenuis",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4182,"Augaptilidae",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4232,"Clausocalanidae",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4012,"Calanidae",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4231,"Spinocalanidae",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,5150,"Brachiopoda",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,2200,"Isopoda",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4139,"Clytemnestra",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4175,"Ctenocalanus vanus",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4164,"Pseudodiaptomus",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,3200,"Anomura",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4103,"Phaennidae",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4278,"Ctenocalanus",2943.29949438689,1,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,196,"Metridiidae",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,2501,"Tomopteris",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,3200,"Stomatopoda",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,3500,"Osteichthyes",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4081,"Eucalanidae",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4233,"Spinocalanus",0,0,551,1,NA
"EN644","L6","7","2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,4207,"Temoropia mayumbaensis",0,0,551,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,101,"Calanus finmarchicus",27987.5950419628,41,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,109,"Centropages hamatus",0,0,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,103,"Centropages typicus",23209.2251567496,34,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,157,"Clausocalanus arcuicornis",3413.12134658083,5,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,105,"Metridia lucens",26622.3465033304,39,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,143,"Nannocalanus minor",8874.11550111015,13,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,135,"Paracalanus parvus",2047.8728079485,3,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,102,"Pseudocalanus minutus",2730.49707726466,4,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,104,"Temora longicornis",0,0,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,2006,"Euphausia krohnii",0,0,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,2002,"Meganyctiphanes norvegica",0,0,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,2019,"Nematoscelis megalops",0,0,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,2012,"Thysanoessa gregaria",0,0,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,2001,"Thysanoessa inermis",0,0,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,2004,"Thysanoessa longicaudata",0,0,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,2003,"Thysanoessa raschii",0,0,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,3500,"Fish",2047.8728079485,3,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,4027,"Acartia",0,0,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,151,"Acartia tonsa",0,0,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,4290,"Calanoida nauplius",682.624269316165,1,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,4042,"Candacia",682.624269316165,1,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,4020,"Centropages bradyi",0,0,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,4098,"Clausocalanus",682.624269316165,1,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,180,"Eucalanus",2047.8728079485,3,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,4062,"Euchaetidae",2730.49707726466,4,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,131,"Harpacticoida",682.624269316165,1,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,4025,"Labidocera",0,0,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,138,"Oithona",25939.7222340143,38,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,191,"Oncaea",14335.1096556395,21,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,4100,"Rhincalanus",0,0,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,4066,"Scolecitrichidae",6143.61842384549,9,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,153,"Temora stylifera",0,0,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,4094,"Temora turbinata",0,0,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,198,"Paracalanidae",0,0,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,2101,"Balanidae",0,0,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,1300,"Bivalvia",3413.12134658083,5,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,2350,"Cnidaria",1365.24853863233,2,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,1500,"Echinodermata",1365.24853863233,2,402,1,NA
"EN644","L7","8","2019-08-22 02:51:00","Night",0.75,54,128,3.99975157802441,900,"Ectoprocta",0,0,402,1,NA
